,close,high,low,open,time,volumefrom,volumeto,timestamp
778,94060,95000,93351,94007,1481932800,1837.92,172892955.56,2016-12-17 09:00:00
779,93892,94200,93415,94060,1482019200,1525.14,143229880.9,2016-12-18 09:00:00
780,94133,97123,93801,94481,1482105600,4821.13,454949914.27,2016-12-19 09:00:00
781,95835,95838,94015,95200,1482192000,5050.12,479652921.75,2016-12-20 09:00:00
782,99762,101000,95835,99762,1482278400,7091.69,694791651.72,2016-12-21 09:00:00
783,105493,109871,100006,105581,1482364800,12427.0,1306070867.78,2016-12-22 09:00:00
784,110497,114341,105140,110270,1482451200,6442.62,703450031.28,2016-12-23 09:00:00
785,108485,110896,107036,110497,1482537600,4179.14,455921919.33,2016-12-24 09:00:00
786,106666,108840,103470,105390,1482624000,4475.95,472504499.44,2016-12-25 09:00:00
787,108264,109242,105783,107913,1482710400,5907.53,635296343.68,2016-12-26 09:00:00
788,113281,113353,107871,113281,1482796800,10523.85,1167055605.72,2016-12-27 09:00:00
789,116661,118384,111389,117191,1482883200,9671.77,1122454692.56,2016-12-28 09:00:00
790,117190,121000,114004,118041,1482969600,10141.51,1193871716.03,2016-12-29 09:00:00
791,116819,118092,112750,115480,1483056000,6501.51,750569425.26,2016-12-30 09:00:00
792,116137,116819,114417,116137,1483142400,2235.5,257783408.61,2016-12-31 09:00:00
793,120398,121201,115824,116776,1483228800,3893.92,461674484.04,2017-01-01 09:00:00
794,122221,122512,119954,121368,1483315200,6719.05,816451996.49,2017-01-02 09:00:00
795,123282,123604,121450,122900,1483401600,4104.4,503451024.34,2017-01-03 09:00:00
796,142950,144585,123282,128499,1483488000,18744.48,2459001500.13,2017-01-04 09:00:00
797,118002,152900,99709,130999,1483574400,34465.84,4625128101.99,2017-01-05 09:00:00
798,111909,138800,101000,111909,1483660800,18985.16,2227457254.26,2017-01-06 09:00:00
799,109639,112581,100000,101500,1483747200,14678.28,1554979235.16,2017-01-07 09:00:00
800,109184,116799,105093,110904,1483833600,10154.34,1125156847.52,2017-01-08 09:00:00
801,106369,109220,103874,109184,1483920000,4804.37,509409968.5,2017-01-09 09:00:00
802,107279,108497,105502,106369,1484006400,5803.39,621409734.89,2017-01-10 09:00:00
803,90846,109215,88306,107279,1484092800,18902.87,1858370670.58,2017-01-11 09:00:00
804,93500,96399,81275,90846,1484179200,11723.12,1050205478.75,2017-01-12 09:00:00
805,95046,96823,90653,93500,1484265600,8815.35,823570724.19,2017-01-13 09:00:00
806,94645,96708,93082,95046,1484352000,5211.29,497326210.07,2017-01-14 09:00:00
807,94420,94948,93390,94645,1484438400,2369.24,222874603.96,2017-01-15 09:00:00
808,95487,96500,94182,94420,1484524800,4933.6,471984805.66,2017-01-16 09:00:00
809,103804,104700,95453,95487,1484611200,9541.09,956543215.59,2017-01-17 09:00:00
810,101022,105307,96054,103804,1484697600,9972.36,1009060047.06,2017-01-18 09:00:00
811,102591,103500,100646,101022,1484784000,5470.7,558644918.66,2017-01-19 09:00:00
812,103014,103664,101832,102591,1484870400,4507.3,463180191.24,2017-01-20 09:00:00
813,105940,106584,103003,103014,1484956800,4579.7,481863348.4,2017-01-21 09:00:00
814,105821,108661,103210,105940,1485043200,7383.83,785027421.4,2017-01-22 09:00:00
815,105038,109800,104683,105821,1485129600,4858.89,513457103.59,2017-01-23 09:00:00
816,103244,105500,101200,105038,1485216000,7597.49,787403459.64,2017-01-24 09:00:00
817,102032,103469,101500,103244,1485302400,5044.2,517254680.13,2017-01-25 09:00:00
818,105562,105625,102031,102032,1485388800,5478.62,568994488.53,2017-01-26 09:00:00
819,105666,106450,104978,105562,1485475200,3150.02,333054590.78,2017-01-27 09:00:00
820,106130,106702,105492,105666,1485561600,1321.2,140203096.94,2017-01-28 09:00:00
821,105902,106514,105500,106130,1485648000,1103.04,117039383.43,2017-01-29 09:00:00
822,105842,106696,105306,105902,1485734400,2645.77,280516366.07,2017-01-30 09:00:00
823,109122,109778,105500,105842,1485820800,6549.71,704914770.26,2017-01-31 09:00:00
824,112796,113573,109122,109122,1485907200,9428.62,1055160568.94,2017-02-01 09:00:00
825,116300,116666,112417,112796,1485993600,7933.35,905081058.38,2017-02-02 09:00:00
826,116917,119666,114913,116300,1486080000,10822.38,1272142246.78,2017-02-03 09:00:00
827,117884,118500,115027,116917,1486166400,5889.81,689076016.68,2017-02-04 09:00:00
828,117575,118075,116061,117884,1486252800,4629.8,542925556.96,2017-02-05 09:00:00
829,117535,119812,116813,117575,1486339200,5080.31,597201289.51,2017-02-06 09:00:00
830,119980,120014,117374,117535,1486425600,6593.82,782816574.11,2017-02-07 09:00:00
831,122284,123454,118216,119980,1486512000,12041.52,1458821850.86,2017-02-08 09:00:00
832,113662,123500,98450,122284,1486598400,24195.67,2773498651.64,2017-02-09 09:00:00
833,113694,115934,109128,113662,1486684800,13508.83,1519518496.61,2017-02-10 09:00:00
834,114800,115189,112400,113694,1486771200,6965.01,796116052.97,2017-02-11 09:00:00
835,114549,114990,114151,114800,1486857600,2901.14,332316016.51,2017-02-12 09:00:00
836,115772,117499,112500,114549,1486944000,9054.88,1044749383.35,2017-02-13 09:00:00
837,116974,117800,114995,115772,1487030400,7892.79,919861042.01,2017-02-14 09:00:00
838,117705,117900,116793,116974,1487116800,4582.78,537948295.9,2017-02-15 09:00:00
839,119833,120300,117630,117705,1487203200,6814.39,810000985.0,2017-02-16 09:00:00
840,121368,121996,119201,119833,1487289600,9704.49,1173265423.91,2017-02-17 09:00:00
841,121537,122000,119335,121368,1487376000,4616.28,560485429.22,2017-02-18 09:00:00
842,121429,121800,119828,121537,1487462400,3445.22,417571932.31,2017-02-19 09:00:00
843,123222,124000,121054,121429,1487548800,5165.1,629874435.47,2017-02-20 09:00:00
844,131150,131669,123222,123222,1487635200,14824.1,1877550033.33,2017-02-21 09:00:00
845,130215,133333,128500,131150,1487721600,11075.89,1437997312.87,2017-02-22 09:00:00
846,135701,136500,129853,130215,1487808000,13540.54,1791985136.44,2017-02-23 09:00:00
847,136498,140000,126100,135701,1487894400,24117.16,3278845017.35,2017-02-24 09:00:00
848,131218,136800,126011,136498,1487980800,15130.63,2011221217.7,2017-02-25 09:00:00
849,135015,135599,129312,131218,1488067200,12555.37,1677085515.79,2017-02-26 09:00:00
850,136136,137000,133200,135015,1488153600,16256.31,2194828337.96,2017-02-27 09:00:00
851,138602,139490,135550,136136,1488240000,17148.08,2362352993.57,2017-02-28 09:00:00
852,144119,144291,138200,138602,1488326400,17854.5,2511208063.76,2017-03-01 09:00:00
853,147816,148550,142000,144119,1488412800,20757.56,3019326722.6,2017-03-02 09:00:00
854,149050,150300,147256,147816,1488499200,20844.14,3104586834.95,2017-03-03 09:00:00
855,148086,149851,143000,149050,1488585600,17724.4,2620400337.62,2017-03-04 09:00:00
856,148230,148288,145218,148086,1488672000,12008.8,1767639880.86,2017-03-05 09:00:00
857,148359,148975,148008,148230,1488758400,9752.82,1448370581.84,2017-03-06 09:00:00
858,143034,148515,140000,148359,1488844800,21338.63,3103063259.57,2017-03-07 09:00:00
859,135715,146970,130512,143034,1488931200,42533.15,5930400350.45,2017-03-08 09:00:00
860,138967,146500,134903,135715,1489017600,24577.93,3390874482.14,2017-03-09 09:00:00
861,135100,150000,125010,138967,1489104000,35117.78,4901258707.29,2017-03-10 09:00:00
862,138785,140628,134353,135100,1489190400,14124.4,1956254330.6,2017-03-11 09:00:00
863,143806,144123,138578,138785,1489276800,11083.38,1566221917.05,2017-03-12 09:00:00
864,145504,145690,143276,143806,1489363200,14156.03,2045516751.25,2017-03-13 09:00:00
865,144845,146400,143738,145504,1489449600,9922.98,1438269093.06,2017-03-14 09:00:00
866,145219,145743,143514,144845,1489536000,10050.11,1456868074.29,2017-03-15 09:00:00
867,137560,145700,132769,145219,1489622400,27027.92,3792123077.86,2017-03-16 09:00:00
868,125429,141986,124725,137560,1489708800,40401.23,5371414377.4,2017-03-17 09:00:00
869,108573,129958,100194,125429,1489795200,45315.71,5350248853.22,2017-03-18 09:00:00
870,120006,128000,106346,108573,1489881600,33207.01,3902527982.48,2017-03-19 09:00:00
871,121679,124600,119659,120006,1489968000,15909.72,1945431750.65,2017-03-20 09:00:00
872,127227,127500,121456,121679,1490054400,19777.34,2477168622.79,2017-03-21 09:00:00
873,119047,127357,112596,127227,1490140800,31438.94,3765883743.55,2017-03-22 09:00:00
874,115559,119540,114704,119047,1490227200,20925.64,2447645680.9,2017-03-23 09:00:00
875,103462,115912,102122,115559,1490313600,31273.39,3437182931.01,2017-03-24 09:00:00
876,110510,111140,98592,103462,1490400000,36243.53,3743907145.37,2017-03-25 09:00:00
877,108253,111890,105759,110510,1490486400,27416.11,2982536692.94,2017-03-26 09:00:00
878,117388,117963,107251,108253,1490572800,21631.98,2423316872.86,2017-03-27 09:00:00
879,117521,119764,115000,117388,1490659200,20030.63,2359405018.19,2017-03-28 09:00:00
880,116761,119950,113116,117521,1490745600,19245.22,2237754143.86,2017-03-29 09:00:00
881,116681,117999,113105,116761,1490832000,12553.89,1464188664.07,2017-03-30 09:00:00
882,121656,122485,116632,116681,1490918400,16633.46,1977660378.29,2017-03-31 09:00:00
883,122742,124207,120731,121656,1491004800,10691.34,1307714247.45,2017-04-01 09:00:00
884,122983,124908,121760,122742,1491091200,11517.51,1412629082.52,2017-04-02 09:00:00
885,128070,128541,122983,122983,1491177600,11651.85,1478375068.3,2017-04-03 09:00:00
886,128378,129721,125803,128070,1491264000,10050.76,1283864351.09,2017-04-04 09:00:00
887,127551,128890,126505,128378,1491350400,9686.67,1236888780.78,2017-04-05 09:00:00
888,133495,134974,127551,127551,1491436800,13085.02,1710486946.2,2017-04-06 09:00:00
889,134245,135000,130959,133495,1491523200,10456.32,1392733191.26,2017-04-07 09:00:00
890,133600,134640,132428,134245,1491609600,6030.1,807216417.31,2017-04-08 09:00:00
891,135219,136021,132061,133600,1491696000,8646.81,1156273644.46,2017-04-09 09:00:00
892,135250,136000,134644,135219,1491782400,6464.39,874979718.14,2017-04-10 09:00:00
893,135453,135904,130083,135250,1491868800,7784.06,1052315637.22,2017-04-11 09:00:00
894,133062,135850,133000,135453,1491955200,7213.13,973646169.52,2017-04-12 09:00:00
895,130160,134715,126666,133062,1492041600,15983.13,2095804522.67,2017-04-13 09:00:00
896,131480,132540,130129,130160,1492128000,9154.55,1202793723.6,2017-04-14 09:00:00
897,131409,133345,131287,131480,1492214400,6380.47,843203733.24,2017-04-15 09:00:00
898,131751,132533,131235,131409,1492300800,4627.51,611003640.83,2017-04-16 09:00:00
899,132823,133995,131500,131751,1492387200,7383.66,977222460.58,2017-04-17 09:00:00
900,132674,133949,132515,132823,1492473600,6608.86,881314573.89,2017-04-18 09:00:00
901,133488,133898,132481,132674,1492560000,6049.24,806626758.31,2017-04-19 09:00:00
902,136463,136640,133426,133488,1492646400,7335.65,990649557.06,2017-04-20 09:00:00
903,138015,138852,136407,136463,1492732800,7146.41,985464850.23,2017-04-21 09:00:00
904,137623,138209,134623,138015,1492819200,6781.82,928842230.9,2017-04-22 09:00:00
905,138006,138145,136716,137623,1492905600,6010.52,825268833.95,2017-04-23 09:00:00
906,138242,139005,137781,138006,1492992000,5983.08,827893575.06,2017-04-24 09:00:00
907,141714,142159,138200,138242,1493078400,8522.45,1193548990.76,2017-04-25 09:00:00
908,144390,145512,141600,141714,1493164800,11181.38,1604790479.59,2017-04-26 09:00:00
909,148090,149000,144082,144390,1493251200,10715.41,1566781311.61,2017-04-27 09:00:00
910,148849,149812,144291,148090,1493337600,12867.16,1901377178.78,2017-04-28 09:00:00
911,147754,149070,146866,148849,1493424000,5763.23,851880966.52,2017-04-29 09:00:00
912,149816,150478,146731,147754,1493510400,5542.95,821645797.96,2017-04-30 09:00:00
913,161472,174987,149258,149816,1493596800,21264.71,3344950085.59,2017-05-01 09:00:00
914,166452,168711,161080,161472,1493683200,18024.37,2980120222.61,2017-05-02 09:00:00
915,169997,170000,165488,166452,1493769600,13295.97,2227748451.87,2017-05-03 09:00:00
916,177009,186762,163384,169997,1493856000,24869.52,4357497399.66,2017-05-04 09:00:00
917,175409,183900,171500,177009,1493942400,19262.35,3436315554.28,2017-05-05 09:00:00
918,178103,180000,173000,175409,1494028800,8890.19,1568189983.03,2017-05-06 09:00:00
919,182503,184000,176000,178103,1494115200,10305.96,1839841675.0,2017-05-07 09:00:00
920,198724,200978,182503,182503,1494201600,21810.75,4203183063.14,2017-05-08 09:00:00
921,210159,10000000,198503,198724,1494288000,18046.21,5200147987.92,2017-05-09 09:00:00
922,212932,217999,208300,210159,1494374400,14086.99,3003897539.05,2017-05-10 09:00:00
923,215508,219000,207459,212932,1494460800,10943.15,2344902890.87,2017-05-11 09:00:00
924,200213,216500,200000,215508,1494547200,13130.69,2761822780.72,2017-05-12 09:00:00
925,209704,209761,186139,200213,1494633600,18913.58,3753199357.8,2017-05-13 09:00:00
926,212484,214000,208011,209704,1494720000,8809.02,1861747865.55,2017-05-14 09:00:00
927,206901,213000,201570,212484,1494806400,12891.34,2670597025.09,2017-05-15 09:00:00
928,207460,209187,203330,206901,1494892800,10170.69,2102412782.01,2017-05-16 09:00:00
929,215082,221974,207379,207460,1494979200,16644.27,3581056906.83,2017-05-17 09:00:00
930,224500,225497,215081,215082,1495065600,11614.07,2535915672.69,2017-05-18 09:00:00
931,233520,235280,223778,224500,1495152000,12230.24,2819993059.51,2017-05-19 09:00:00
932,262999,300000,233219,233520,1495238400,16770.29,4236724026.04,2017-05-20 09:00:00
933,264894,278999,252669,262999,1495324800,9483.61,2478249685.6,2017-05-21 09:00:00
934,285840,290500,263088,264894,1495411200,12912.47,3649051419.22,2017-05-22 09:00:00
935,295373,302998,280100,285840,1495497600,12621.7,3693275073.7,2017-05-23 09:00:00
936,302702,303497,291018,295373,1495584000,11692.02,3503113876.02,2017-05-24 09:00:00
937,276604,349000,230255,302702,1495670400,26490.38,8327444969.32,2017-05-25 09:00:00
938,269339,314000,230000,276604,1495756800,29413.06,8233841990.9,2017-05-26 09:00:00
939,256000,270900,203000,269339,1495843200,30977.66,7377672583.53,2017-05-27 09:00:00
940,265399,280000,230000,256000,1495929600,20371.59,5383805062.03,2017-05-28 09:00:00
941,272199,274998,260624,265399,1496016000,11836.02,3156540552.48,2017-05-29 09:00:00
942,260343,276000,252202,272199,1496102400,12868.37,3464256207.01,2017-05-30 09:00:00
943,265451,269260,258821,260343,1496188800,11599.55,3072340282.26,2017-05-31 09:00:00
944,272948,278991,265449,265451,1496275200,12217.23,3313877181.24,2017-06-01 09:00:00
945,278000,278991,270200,272948,1496361600,9969.51,2741440546.08,2017-06-02 09:00:00
946,288406,293000,276688,278000,1496448000,9208.42,2596392295.87,2017-06-03 09:00:00
947,286914,289012,283123,288406,1496534400,8151.98,2331936997.3,2017-06-04 09:00:00
948,303240,307436,286343,286914,1496620800,11561.38,3406172881.56,2017-06-05 09:00:00
949,318756,322808,302915,303240,1496707200,20181.19,6366172587.71,2017-06-06 09:00:00
950,294481,319650,280289,318756,1496793600,19131.29,5874334773.71,2017-06-07 09:00:00
951,309000,311998,288000,294481,1496880000,15828.84,4804371925.46,2017-06-08 09:00:00
952,312486,314500,307673,309000,1496966400,10627.75,3315371193.36,2017-06-09 09:00:00
953,319388,321917,311351,312486,1497052800,9266.98,2936430788.14,2017-06-10 09:00:00
954,330000,330900,318233,319388,1497139200,10166.66,3280183071.99,2017-06-11 09:00:00
955,312257,338274,286400,330000,1497225600,31205.57,9902032782.64,2017-06-12 09:00:00
956,303837,314492,300160,312257,1497312000,16540.32,5076424277.93,2017-06-13 09:00:00
957,287626,313870,250000,303837,1497398400,30137.72,8798832441.9,2017-06-14 09:00:00
958,283644,289999,247001,287626,1497484800,43805.67,11764595175.05,2017-06-15 09:00:00
959,284086,286900,266300,283644,1497571200,23795.91,6648476670.43,2017-06-16 09:00:00
960,302533,305500,278000,284086,1497657600,18021.17,5274788070.06,2017-06-17 09:00:00
961,287500,304480,282200,302533,1497744000,15416.33,4530049049.86,2017-06-18 09:00:00
962,293644,295000,286000,287500,1497830400,11753.41,3418388497.28,2017-06-19 09:00:00
963,297300,299520,291256,293644,1497916800,11267.05,3332026135.83,2017-06-20 09:00:00
964,300400,307894,296500,297300,1498003200,15839.68,4784054209.07,2017-06-21 09:00:00
965,303302,304800,299698,300400,1498089600,8257.29,2494386985.51,2017-06-22 09:00:00
966,305200,308114,303302,303302,1498176000,6972.04,2136235526.29,2017-06-23 09:00:00
967,292514,306935,287000,305200,1498262400,10112.37,3017404113.01,2017-06-24 09:00:00
968,293648,299269,286048,292514,1498348800,11523.9,3386723572.55,2017-06-25 09:00:00
969,285468,299000,265845,293648,1498435200,22239.53,6365848253.56,2017-06-26 09:00:00
970,283941,290481,260105,285468,1498521600,23087.69,6385925053.51,2017-06-27 09:00:00
971,288431,289996,272700,283941,1498608000,16081.6,4544452732.81,2017-06-28 09:00:00
972,284327,290999,277500,288431,1498694400,13732.85,3921116136.01,2017-06-29 09:00:00
973,281800,289000,280001,284327,1498780800,13997.63,3970776194.14,2017-06-30 09:00:00
974,276960,282400,276100,281800,1498867200,8971.86,2510104611.13,2017-07-01 09:00:00
975,281276,283000,267514,276960,1498953600,16185.16,4451640001.34,2017-07-02 09:00:00
976,287861,290998,279841,281276,1499040000,13474.91,3842220986.27,2017-07-03 09:00:00
977,292900,298990,287504,287861,1499126400,15386.59,4512245895.7,2017-07-04 09:00:00
978,292178,296682,286053,292900,1499212800,11157.06,3238636908.58,2017-07-05 09:00:00
979,293423,294700,290681,292178,1499299200,6862.22,2010804145.72,2017-07-06 09:00:00
980,288056,293971,286022,293423,1499385600,11307.16,3273085379.38,2017-07-07 09:00:00
981,291998,292000,286200,288056,1499472000,8103.86,2343047339.32,2017-07-08 09:00:00
982,289198,293650,288888,291998,1499558400,6258.1,1820143350.72,2017-07-09 09:00:00
983,273640,289880,265053,289198,1499644800,23208.71,6494175113.01,2017-07-10 09:00:00
984,266695,279999,265321,273640,1499731200,21681.66,5873629596.2,2017-07-11 09:00:00
985,272320,274851,259000,266695,1499817600,20997.28,5597123494.91,2017-07-12 09:00:00
986,267968,276999,264009,272320,1499904000,15688.35,4243675316.16,2017-07-13 09:00:00
987,253799,269500,250000,267968,1499990400,23058.85,5986942962.55,2017-07-14 09:00:00
988,226453,257000,209919,253799,1500076800,58185.01,13470646480.79,2017-07-15 09:00:00
989,215979,233499,205324,226453,1500163200,45387.87,9911532638.82,2017-07-16 09:00:00
990,255841,259500,214976,215979,1500249600,50224.43,11677639410.71,2017-07-17 09:00:00
991,257998,268318,240000,255841,1500336000,46478.19,11930081694.01,2017-07-18 09:00:00
992,254300,267899,245820,257998,1500422400,38804.19,10036626027.98,2017-07-19 09:00:00
993,315814,329750,253730,254300,1500508800,58495.72,16582703687.76,2017-07-20 09:00:00
994,289176,316000,281000,315814,1500595200,47397.02,13975060520.62,2017-07-21 09:00:00
995,312204,319500,286863,289176,1500681600,37486.74,11409467069.11,2017-07-22 09:00:00
996,304948,315000,296001,312204,1500768000,29643.25,9035550372.01,2017-07-23 09:00:00
997,307790,309500,302016,304948,1500854400,14882.21,4549927110.72,2017-07-24 09:00:00
998,286504,309000,270000,307790,1500940800,37193.07,10823851270.06,2017-07-25 09:00:00
999,283366,292096,275080,286504,1501027200,28632.3,8068458890.43,2017-07-26 09:00:00
1000,294495,305500,282082,283366,1501113600,21808.11,6302252566.6,2017-07-27 09:00:00
1001,307353,312900,290868,294495,1501200000,25722.67,7846748342.06,2017-07-28 09:00:00
1002,303300,308488,299018,307353,1501286400,16065.03,4881059242.81,2017-07-29 09:00:00
1003,305490,308396,294200,303300,1501372800,18934.0,5699933048.74,2017-07-30 09:00:00
1004,324721,334124,301333,305490,1501459200,27052.58,8542022225.96,2017-07-31 09:00:00
1005,306604,332017,280126,324721,1501545600,42407.22,13270055306.9,2017-08-01 09:00:00
1006,301730,309000,297000,306604,1501632000,16149.7,4907321388.36,2017-08-02 09:00:00
1007,309144,309991,300566,301730,1501718400,10763.09,3281352799.99,2017-08-03 09:00:00
1008,319699,319980,307700,309144,1501804800,15272.1,4798539588.71,2017-08-04 09:00:00
1009,365003,372000,318755,319699,1501891200,46403.3,16229867354.25,2017-08-05 09:00:00
1010,360742,371000,348306,365003,1501977600,30857.03,11122519062.65,2017-08-06 09:00:00
1011,380287,381000,356011,360742,1502064000,27798.32,10297809836.84,2017-08-07 09:00:00
1012,384822,394961,376227,380287,1502150400,39277.23,15125800347.72,2017-08-08 09:00:00
1013,372898,386369,360008,384822,1502236800,33243.25,12420284374.48,2017-08-09 09:00:00
1014,376500,381467,369545,372898,1502323200,18028.53,6789848578.52,2017-08-10 09:00:00
1015,399377,404070,375693,376500,1502409600,22079.95,8575344290.82,2017-08-11 09:00:00
1016,430458,436000,396640,399377,1502496000,46175.33,19198502694.27,2017-08-12 09:00:00
1017,454725,469986,430284,430458,1502582400,66171.2,29887317103.62,2017-08-13 09:00:00
1018,477864,480000,450000,454725,1502668800,42957.79,20023946857.42,2017-08-14 09:00:00
1019,465646,497551,405485,477864,1502755200,75773.46,35479863107.19,2017-08-15 09:00:00
1020,485283,487776,441102,465646,1502841600,49753.49,23028210266.89,2017-08-16 09:00:00
1021,470819,489900,465000,485283,1502928000,43640.95,20911253207.87,2017-08-17 09:00:00
1022,455211,479250,442101,470819,1503014400,39743.82,18521179108.07,2017-08-18 09:00:00
1023,458000,462700,434008,455211,1503100800,37662.24,16877310129.54,2017-08-19 09:00:00
1024,448562,459626,441187,458000,1503187200,21249.86,9587364602.75,2017-08-20 09:00:00
1025,433084,452400,415555,448562,1503273600,19459.63,8609148777.21,2017-08-21 09:00:00
1026,451692,456000,391000,433084,1503360000,52047.4,22144381174.52,2017-08-22 09:00:00
1027,454729,466500,446690,451692,1503446400,28500.02,13044800893.93,2017-08-23 09:00:00
1028,473695,475621,451692,454729,1503532800,24835.6,11453414813.19,2017-08-24 09:00:00
1029,476126,482924,467100,473695,1503619200,26439.26,12579514731.67,2017-08-25 09:00:00
1030,474475,477500,468998,476126,1503705600,17431.39,8255230352.82,2017-08-26 09:00:00
1031,477635,480200,474200,474475,1503792000,12348.31,5889430905.67,2017-08-27 09:00:00
1032,478831,481212,461017,477635,1503878400,23358.0,11015164961.65,2017-08-28 09:00:00
1033,499445,504000,475517,478831,1503964800,25893.36,12615546085.78,2017-08-29 09:00:00
1034,503930,509000,490050,499445,1504051200,26894.82,13509695365.83,2017-08-30 09:00:00
1035,522878,526695,503898,503930,1504137600,24560.17,12665225879.05,2017-08-31 09:00:00
1036,548500,548720,520777,522878,1504224000,27954.68,14868989841.69,2017-09-01 09:00:00
1037,516536,568886,500600,548500,1504310400,60006.88,31725415203.43,2017-09-02 09:00:00
1038,522724,543000,500501,516536,1504396800,46279.23,24092537372.27,2017-09-03 09:00:00
1039,486160,523336,470003,522724,1504483200,58421.91,28943650837.76,2017-09-04 09:00:00
1040,493921,499999,448001,486160,1504569600,69314.96,33028481657.55,2017-09-05 09:00:00
1041,507373,512997,491000,493921,1504656000,38887.0,19572386959.71,2017-09-06 09:00:00
1042,502658,508989,497511,507373,1504742400,21583.4,10862259004.59,2017-09-07 09:00:00
1043,479840,504880,447003,502658,1504828800,46583.98,22337750657.97,2017-09-08 09:00:00
1044,467489,479911,454020,479840,1504915200,36685.62,17116351877.78,2017-09-09 09:00:00
1045,455950,468800,428007,467489,1505001600,43947.62,19793118549.81,2017-09-10 09:00:00
1046,460927,471993,451515,455950,1505088000,29720.83,13670467880.19,2017-09-11 09:00:00
1047,458991,477600,449280,460927,1505174400,33045.87,15368339580.08,2017-09-12 09:00:00
1048,426136,459500,414157,458991,1505260800,55709.36,24188604302.49,2017-09-13 09:00:00
1049,309515,433143,295000,426136,1505347200,69707.98,26381168219.28,2017-09-14 09:00:00
1050,414593,430000,307339,309515,1505433600,108431.24,39685121064.41,2017-09-15 09:00:00
1051,406748,433181,370100,414593,1505520000,59368.05,24168871424.19,2017-09-16 09:00:00
1052,404045,418190,381163,406748,1505606400,43344.22,17325745218.73,2017-09-17 09:00:00
1053,456502,457799,404045,404045,1505692800,46251.21,20079986958.36,2017-09-18 09:00:00
1054,433042,458950,426111,456502,1505779200,38075.7,16801401174.94,2017-09-19 09:00:00
1055,432001,447776,422563,433042,1505865600,30332.09,13224107972.46,2017-09-20 09:00:00
1056,409426,436679,406000,432001,1505952000,34192.46,14480711251.78,2017-09-21 09:00:00
1057,404916,420000,397083,409426,1506038400,30534.47,12442467247.26,2017-09-22 09:00:00
1058,424646,429780,401000,404916,1506124800,29275.76,12238198506.05,2017-09-23 09:00:00
1059,413411,425640,409777,424646,1506211200,23617.31,9832152341.16,2017-09-24 09:00:00
1060,436560,442999,413007,413411,1506297600,27508.52,11769051715.68,2017-09-25 09:00:00
1061,430389,439500,428100,436560,1506384000,19567.5,8490998430.16,2017-09-26 09:00:00
1062,468988,472069,429690,430389,1506470400,29165.54,13073321142.06,2017-09-27 09:00:00
1063,465780,477909,458114,468988,1506556800,28755.99,13466272075.49,2017-09-28 09:00:00
1064,464019,469500,447000,465780,1506643200,29776.97,13702757195.57,2017-09-29 09:00:00
1065,484814,487600,462659,464019,1506729600,29452.22,14046411903.66,2017-09-30 09:00:00
1066,488300,489789,474800,484814,1506816000,26438.75,12740530116.64,2017-10-01 09:00:00
1067,493606,498991,486116,488300,1506902400,25284.32,12478401607.15,2017-10-02 09:00:00
1068,488217,497867,477501,493606,1506988800,25770.75,12536264634.7,2017-10-03 09:00:00
1069,475120,489500,470511,488217,1507075200,19815.57,9481903301.42,2017-10-04 09:00:00
1070,483813,490000,463100,475120,1507161600,26121.71,12453440229.46,2017-10-05 09:00:00
1071,490192,494641,480500,483813,1507248000,22622.39,11072775939.56,2017-10-06 09:00:00
1072,493566,497200,482208,490192,1507334400,18302.51,8930842938.32,2017-10-07 09:00:00
1073,513090,514500,492501,493566,1507420800,26312.9,13248581893.85,2017-10-08 09:00:00
1074,534105,542000,507651,513090,1507507200,32546.54,16943194525.14,2017-10-09 09:00:00
1075,536528,551488,530383,534105,1507593600,37260.94,20090842677.37,2017-10-10 09:00:00
1076,538364,543593,528800,536528,1507680000,26250.49,14099971095.07,2017-10-11 09:00:00
1077,616459,616850,536385,538364,1507766400,46955.16,27081368000.32,2017-10-12 09:00:00
1078,632804,663340,605500,616459,1507852800,57507.99,36437247614.27,2017-10-13 09:00:00
1079,648510,649999,623138,632804,1507939200,34931.26,22253013810.9,2017-10-14 09:00:00
1080,640518,651133,604521,648510,1508025600,39378.33,24803674437.51,2017-10-15 09:00:00
1081,641357,644500,621308,640518,1508112000,28427.44,18017878154.87,2017-10-16 09:00:00
1082,629886,642956,620017,641357,1508198400,26413.82,16663153868.58,2017-10-17 09:00:00
1083,628071,632907,570000,629886,1508284800,54331.13,32852762871.16,2017-10-18 09:00:00
1084,637169,640765,621159,628071,1508371200,35529.16,22526900212.55,2017-10-19 09:00:00
1085,673825,679121,626666,637169,1508457600,41530.57,27172815370.56,2017-10-20 09:00:00
1086,684989,699799,671300,673825,1508544000,42220.3,29175459521.35,2017-10-21 09:00:00
1087,680121,690555,651000,684989,1508630400,47590.27,31876210682.32,2017-10-22 09:00:00
1088,669001,687800,640123,680121,1508716800,56627.03,37628240189.31,2017-10-23 09:00:00
1089,624969,669233,600000,669001,1508803200,63782.14,40721559326.68,2017-10-24 09:00:00
1090,641916,644443,602900,624969,1508889600,52986.26,32971832289.92,2017-10-25 09:00:00
1091,667398,679800,638465,641916,1508976000,47402.41,31251747123.01,2017-10-26 09:00:00
1092,652444,678699,642054,667398,1509062400,43623.68,28787793026.33,2017-10-27 09:00:00
1093,645244,665089,636800,652444,1509148800,32492.01,21102095151.5,2017-10-28 09:00:00
